date,min_edst,max_kp,category
2004-07-25,nan,8.0,missing
2004-07-26,nan,7.33,missing
2004-07-27,nan,8.67,missing
2004-07-28,nan,3.67,missing
2004-07-29,nan,2.33,missing
2004-07-30,nan,3.33,missing
2004-07-31,nan,2.33,missing
2004-08-01,nan,3.67,missing
2004-08-02,nan,2.67,missing
2004-08-03,nan,1.67,missing
2004-08-04,nan,1.33,missing
2004-08-05,nan,2.67,missing
2004-08-06,nan,2.67,missing
2004-08-07,nan,4.0,missing
2004-08-08,nan,1.33,missing
2004-08-09,nan,4.33,missing
2004-08-10,nan,4.0,missing
2004-08-11,nan,3.33,missing
2004-08-12,nan,3.0,missing
2004-08-13,nan,2.67,missing
2004-08-14,nan,2.67,missing
2004-08-15,nan,2.67,missing
2004-08-16,nan,2.0,missing
2004-08-17,nan,3.67,missing
2004-08-18,nan,3.0,missing
2004-08-19,nan,1.67,missing
2004-08-20,nan,3.67,missing
2004-08-21,nan,4.0,missing
2004-08-22,nan,3.33,missing
2004-08-23,nan,2.0,missing
2004-08-24,nan,1.33,missing
2004-08-25,nan,1.33,missing
2004-08-26,nan,2.33,missing
2004-08-27,nan,2.67,missing
2004-08-28,nan,3.33,missing
2004-08-29,nan,1.67,missing
2004-08-30,nan,7.0,missing
2004-08-31,nan,5.33,missing
2004-09-01,nan,2.33,missing
2004-09-02,nan,2.33,missing
2004-09-03,nan,1.33,missing
2004-09-04,nan,1.0,missing
2004-09-05,nan,3.33,missing
2004-09-06,nan,3.67,missing
2004-09-07,nan,3.33,missing
2004-09-08,nan,3.0,missing
2004-09-09,nan,2.0,missing
2004-09-10,nan,1.0,missing
2004-09-11,nan,1.0,missing
2004-09-12,nan,1.33,missing
2004-09-13,nan,4.33,missing
2004-09-14,nan,5.33,missing
2004-09-15,nan,4.67,missing
2004-09-16,nan,3.67,missing
2004-09-17,nan,4.67,missing
2004-09-18,nan,5.0,missing
2004-09-19,nan,3.0,missing
2004-09-20,nan,4.67,missing
2004-09-21,nan,3.0,missing
2004-09-22,nan,4.33,missing
2004-09-23,nan,4.33,missing
2004-09-24,nan,2.33,missing
2004-09-25,nan,1.67,missing
2004-09-26,nan,1.67,missing
2004-09-27,nan,2.0,missing
2004-09-28,nan,2.67,missing
2004-09-29,nan,2.33,missing
2004-09-30,nan,1.67,missing
2004-10-01,nan,1.67,missing
2004-10-02,nan,3.33,missing
2004-10-03,nan,4.0,missing
2004-10-04,nan,3.67,missing
2004-10-05,nan,2.0,missing
2004-10-06,nan,1.67,missing
2004-10-07,nan,1.0,missing
2004-10-08,nan,2.33,missing
2004-10-09,nan,3.33,missing
2004-10-10,nan,3.33,missing
2004-10-11,nan,3.67,missing
2004-10-12,nan,3.33,missing
2004-10-13,nan,5.0,missing
2004-10-14,nan,4.33,missing
2004-10-15,nan,3.0,missing
2004-10-16,nan,2.67,missing
2004-10-17,nan,0.67,missing
2004-10-18,nan,2.33,missing
2004-10-19,nan,1.67,missing
2004-10-20,nan,3.67,missing
2004-10-21,nan,3.33,missing
2004-10-22,nan,2.67,missing
2004-10-23,nan,1.67,missing
2004-10-24,nan,3.67,missing
2004-10-25,nan,3.33,missing
2004-10-26,nan,1.0,missing
2004-10-27,nan,1.67,missing
2004-10-28,nan,1.33,missing
2004-10-29,nan,3.0,missing
2004-10-30,nan,4.0,missing
2004-10-31,nan,3.33,missing
2004-11-01,nan,3.0,missing
2004-11-02,nan,1.67,missing
2004-11-03,nan,4.33,missing
2004-11-04,nan,3.0,missing
2004-11-05,nan,3.0,missing
2004-11-06,nan,0.67,missing
2004-11-07,nan,8.0,missing
2004-11-08,nan,8.67,missing
2004-11-09,nan,8.67,missing
2004-11-10,nan,8.67,missing
2004-11-11,nan,5.0,missing
2004-11-12,nan,4.67,missing
2004-11-13,nan,2.33,missing
2004-11-14,nan,4.0,missing
2004-11-15,nan,0.67,missing
2004-11-16,nan,2.67,missing
2004-11-17,nan,3.0,missing
2004-11-18,nan,1.0,missing
2004-11-19,nan,2.33,missing
2004-11-20,nan,4.0,missing
2004-11-21,nan,4.0,missing
2004-11-22,nan,3.0,missing
2004-11-23,nan,2.33,missing
2004-11-24,nan,3.0,missing
2004-11-25,nan,4.33,missing
2004-11-26,nan,3.67,missing
2004-11-27,nan,3.67,missing
2004-11-28,nan,3.67,missing
2004-11-29,nan,4.0,missing
2004-11-30,nan,4.0,missing
2004-12-01,nan,4.0,missing
2004-12-02,nan,1.67,missing
2004-12-03,nan,1.0,missing
2004-12-04,nan,0.0,missing
2004-12-05,nan,4.33,missing
2004-12-06,nan,4.33,missing
2004-12-07,nan,3.67,missing
2004-12-08,nan,3.33,missing
2004-12-09,nan,2.67,missing
2004-12-10,nan,3.0,missing
2004-12-11,nan,4.33,missing
2004-12-12,nan,5.33,missing
2004-12-13,nan,4.33,missing
2004-12-14,nan,2.33,missing
2004-12-15,nan,2.33,missing
2004-12-16,nan,4.0,missing
2004-12-17,nan,4.0,missing
2004-12-18,nan,4.33,missing
2004-12-19,nan,1.33,missing
2004-12-20,nan,2.33,missing
2004-12-21,nan,4.33,missing
2004-12-22,nan,4.33,missing
2004-12-23,nan,2.33,missing
2004-12-24,nan,2.0,missing
2004-12-25,nan,4.0,missing
2004-12-26,nan,3.0,missing
2004-12-27,nan,2.67,missing
2004-12-28,nan,4.67,missing
2004-12-29,nan,4.33,missing
2004-12-30,nan,4.67,missing
2004-12-31,nan,2.67,missing
2005-01-01,nan,4.33,missing
2005-01-02,nan,5.67,missing
2005-01-03,nan,4.0,missing
2005-01-04,nan,4.67,missing
2005-01-05,nan,4.0,missing
2005-01-06,nan,2.67,missing
2005-01-07,nan,7.67,missing
2005-01-08,nan,7.0,missing
2005-01-09,nan,3.0,missing
2005-01-10,nan,2.67,missing
2005-01-11,nan,4.0,missing
2005-01-12,nan,5.33,missing
2005-01-13,nan,3.67,missing
2005-01-14,nan,5.0,missing
2005-01-15,nan,4.33,missing
2005-01-16,nan,4.0,missing
2005-01-17,nan,6.33,missing
2005-01-18,nan,7.67,missing
2005-01-19,nan,6.67,missing
2005-01-20,nan,4.67,missing
2005-01-21,nan,8.0,missing
2005-01-22,nan,6.0,missing
2005-01-23,nan,4.0,missing
2005-01-24,nan,3.0,missing
2005-01-25,nan,1.67,missing
2005-01-26,nan,0.67,missing
2005-01-27,nan,1.33,missing
2005-01-28,nan,2.67,missing
2005-01-29,nan,4.33,missing
2005-01-30,nan,4.33,missing
2005-01-31,nan,4.67,missing
2005-02-01,nan,3.0,missing
2005-02-02,nan,3.33,missing
2005-02-03,nan,4.0,missing
2005-02-04,nan,1.67,missing
2005-02-05,nan,1.0,missing
2005-02-06,nan,3.33,missing
2005-02-07,nan,5.67,missing
2005-02-08,nan,5.33,missing
2005-02-09,nan,4.67,missing
2005-02-10,nan,4.0,missing
2005-02-11,nan,3.33,missing
2005-02-12,nan,2.33,missing
2005-02-13,nan,2.0,missing
2005-02-14,nan,2.33,missing
2005-02-15,nan,1.67,missing
2005-02-16,nan,3.67,missing
2005-02-17,nan,3.67,missing
2005-02-18,nan,6.33,missing
2005-02-19,nan,4.0,missing
2005-02-20,nan,4.0,missing
2005-02-21,nan,3.0,missing
2005-02-22,nan,1.67,missing
2005-02-23,nan,1.33,missing
2005-02-24,nan,3.0,missing
2005-02-25,nan,3.33,missing
2005-02-26,nan,3.0,missing
2005-02-27,nan,3.0,missing
2005-02-28,nan,3.67,missing
2005-03-01,nan,3.33,missing
2005-03-02,nan,3.67,missing
2005-03-03,nan,2.0,missing
2005-03-04,nan,1.0,missing
2005-03-05,nan,4.0,missing
2005-03-06,nan,5.33,missing
2005-03-07,nan,5.67,missing
2005-03-08,nan,5.33,missing
2005-03-09,nan,5.0,missing
2005-03-10,nan,3.67,missing
2005-03-11,nan,2.33,missing
2005-03-12,nan,1.67,missing
2005-03-13,nan,3.33,missing
2005-03-14,nan,4.67,missing
2005-03-15,nan,2.0,missing
2005-03-16,nan,3.0,missing
2005-03-17,nan,4.33,missing
2005-03-18,nan,4.0,missing
2005-03-19,nan,4.67,missing
2005-03-20,nan,2.0,missing
2005-03-21,nan,3.33,missing
2005-03-22,nan,1.67,missing
2005-03-23,nan,2.0,missing
2005-03-24,nan,2.67,missing
2005-03-25,nan,4.33,missing
2005-03-26,nan,3.67,missing
2005-03-27,nan,3.67,missing
2005-03-28,nan,1.67,missing
2005-03-29,nan,2.67,missing
2005-03-30,nan,2.67,missing
2005-03-31,nan,3.33,missing
2005-04-01,nan,2.33,missing
2005-04-02,nan,1.33,missing
2005-04-03,nan,2.0,missing
2005-04-04,nan,6.0,missing
2005-04-05,nan,7.0,missing
2005-04-06,nan,3.67,missing
2005-04-07,nan,2.67,missing
2005-04-08,nan,2.33,missing
2005-04-09,nan,1.67,missing
2005-04-10,nan,1.0,missing
2005-04-11,nan,4.0,missing
2005-04-12,nan,5.0,missing
2005-04-13,nan,5.0,missing
2005-04-14,nan,4.33,missing
2005-04-15,nan,3.67,missing
2005-04-16,nan,3.0,missing
2005-04-17,nan,2.33,missing
2005-04-18,nan,2.67,missing
2005-04-19,nan,2.67,missing
2005-04-20,nan,4.67,missing
2005-04-21,nan,1.67,missing
2005-04-22,nan,3.0,missing
2005-04-23,nan,2.33,missing
2005-04-24,nan,3.0,missing
2005-04-25,nan,3.33,missing
2005-04-26,nan,1.0,missing
2005-04-27,nan,1.33,missing
2005-04-28,nan,1.33,missing
2005-04-29,nan,3.67,missing
2005-04-30,nan,5.0,missing
2005-05-01,nan,4.67,missing
2005-05-02,nan,2.33,missing
2005-05-03,nan,3.0,missing
2005-05-04,nan,2.33,missing
2005-05-05,nan,1.67,missing
2005-05-06,nan,2.0,missing
2005-05-07,nan,4.67,missing
2005-05-08,nan,8.33,missing
2005-05-09,nan,3.67,missing
2005-05-10,nan,2.67,missing
2005-05-11,nan,4.0,missing
2005-05-12,nan,3.67,missing
2005-05-13,nan,4.67,missing
2005-05-14,nan,2.33,missing
2005-05-15,nan,8.33,missing
2005-05-16,nan,6.33,missing
2005-05-17,nan,4.33,missing
2005-05-18,nan,2.67,missing
2005-05-19,nan,3.0,missing
2005-05-20,nan,5.0,missing
2005-05-21,nan,4.0,missing
2005-05-22,nan,3.67,missing
2005-05-23,nan,2.33,missing
2005-05-24,nan,2.0,missing
2005-05-25,nan,1.33,missing
2005-05-26,nan,0.33,missing
2005-05-27,nan,1.0,missing
2005-05-28,nan,4.0,missing
2005-05-29,nan,5.67,missing
2005-05-30,nan,7.67,missing
2005-05-31,nan,3.67,missing
2005-06-01,nan,3.0,missing
2005-06-02,nan,2.67,missing
2005-06-03,nan,2.33,missing
2005-06-04,nan,5.67,missing
2005-06-05,nan,4.0,missing
2005-06-06,nan,3.67,missing
2005-06-07,nan,3.67,missing
2005-06-08,nan,2.33,missing
2005-06-09,nan,2.0,missing
2005-06-10,nan,0.67,missing
2005-06-11,nan,2.0,missing
2005-06-12,nan,7.33,missing
2005-06-13,nan,6.0,missing
2005-06-14,nan,4.67,missing
2005-06-15,nan,4.33,missing
2005-06-16,nan,5.0,missing
2005-06-17,nan,4.67,missing
2005-06-18,nan,2.0,missing
2005-06-19,nan,1.67,missing
2005-06-20,nan,1.0,missing
2005-06-21,nan,1.0,missing
2005-06-22,nan,2.67,missing
2005-06-23,nan,7.0,missing
2005-06-24,nan,3.33,missing
2005-06-25,nan,3.33,missing
2005-06-26,nan,2.33,missing
2005-06-27,nan,1.67,missing
2005-06-28,nan,1.33,missing
2005-06-29,nan,1.67,missing
2005-06-30,nan,2.0,missing
2005-07-01,nan,4.33,missing
2005-07-02,nan,4.0,missing
2005-07-03,nan,3.0,missing
2005-07-04,nan,1.67,missing
2005-07-05,nan,1.33,missing
2005-07-06,nan,1.33,missing
2005-07-07,nan,2.67,missing
2005-07-08,nan,1.33,missing
2005-07-09,nan,5.0,missing
2005-07-10,nan,6.33,missing
2005-07-11,nan,5.0,missing
2005-07-12,nan,6.33,missing
2005-07-13,nan,5.33,missing
2005-07-14,nan,3.0,missing
2005-07-15,nan,2.0,missing
2005-07-16,nan,3.0,missing
2005-07-17,nan,5.0,missing
2005-07-18,nan,5.33,missing
2005-07-19,nan,3.0,missing
2005-07-20,nan,4.67,missing
2005-07-21,nan,5.0,missing
2005-07-22,nan,3.33,missing
2005-07-23,nan,2.0,missing
2005-07-24,nan,1.67,missing
2005-07-25,nan,1.67,missing
2005-07-26,nan,1.67,missing
2005-07-27,nan,5.0,missing
2005-07-28,nan,5.33,missing
2005-07-29,nan,4.33,missing
2005-07-30,nan,3.67,missing
2005-07-31,nan,3.33,missing
2005-08-01,nan,3.67,missing
2005-08-02,nan,3.0,missing
2005-08-03,nan,3.33,missing
2005-08-04,nan,2.67,missing
2005-08-05,nan,3.33,missing
2005-08-06,nan,4.67,missing
2005-08-07,nan,3.67,missing
2005-08-08,nan,2.67,missing
2005-08-09,nan,3.0,missing
2005-08-10,nan,4.33,missing
2005-08-11,nan,1.33,missing
2005-08-12,nan,3.0,missing
2005-08-13,nan,4.0,missing
2005-08-14,nan,3.33,missing
2005-08-15,nan,3.0,missing
2005-08-16,nan,3.67,missing
2005-08-17,nan,3.33,missing
2005-08-18,nan,3.0,missing
2005-08-19,nan,2.33,missing
2005-08-20,nan,1.67,missing
2005-08-21,nan,4.67,missing
2005-08-22,nan,3.33,missing
2005-08-23,nan,2.67,missing
2005-08-24,nan,8.67,missing
2005-08-25,nan,5.0,missing
2005-08-26,nan,2.67,missing
2005-08-27,nan,2.67,missing
2005-08-28,nan,2.67,missing
2005-08-29,nan,3.33,missing
2005-08-30,nan,2.67,missing
2005-08-31,nan,7.0,missing
2005-09-01,nan,4.33,missing
2005-09-02,nan,6.67,missing
2005-09-03,nan,5.33,missing
2005-09-04,nan,4.67,missing
2005-09-05,nan,3.33,missing
2005-09-06,nan,3.0,missing
2005-09-07,nan,3.33,missing
2005-09-08,nan,2.33,missing
2005-09-09,nan,4.33,missing
2005-09-10,nan,5.67,missing
2005-09-11,nan,7.67,missing
2005-09-12,nan,7.0,missing
2005-09-13,nan,6.0,missing
2005-09-14,nan,4.0,missing
2005-09-15,nan,7.0,missing
2005-09-16,nan,4.0,missing
2005-09-17,nan,3.67,missing
2005-09-18,nan,3.0,missing
2005-09-19,nan,2.67,missing
2005-09-20,nan,2.0,missing
2005-09-21,nan,1.33,missing
2005-09-22,nan,2.33,missing
2005-09-23,nan,2.67,missing
2005-09-24,nan,1.33,missing
2005-09-25,nan,3.0,missing
2005-09-26,nan,3.67,missing
2005-09-27,nan,4.0,missing
2005-09-28,nan,3.33,missing
2005-09-29,nan,2.67,missing
2005-09-30,nan,3.67,missing
2005-10-01,nan,3.33,missing
2005-10-02,nan,3.67,missing
2005-10-03,nan,2.67,missing
2005-10-04,nan,1.33,missing
2005-10-05,nan,1.33,missing
2005-10-06,nan,1.33,missing
2005-10-07,nan,4.67,missing
2005-10-08,nan,4.67,missing
2005-10-09,nan,3.33,missing
2005-10-10,nan,3.0,missing
2005-10-11,nan,3.33,missing
2005-10-12,nan,1.0,missing
2005-10-13,nan,2.0,missing
2005-10-14,nan,2.0,missing
2005-10-15,nan,0.67,missing
2005-10-16,-28.775390625,3.33,quiet
2005-10-17,-30.5625,4.33,disturbance
2005-10-18,-23.91796875,2.33,quiet
2005-10-19,-25.5576171875,2.67,quiet
2005-10-20,nan,1.33,missing
2005-10-21,nan,2.33,missing
2005-10-22,nan,4.0,missing
2005-10-23,nan,1.0,missing
2005-10-24,nan,2.0,missing
2005-10-25,nan,4.33,missing
2005-10-26,nan,3.67,missing
2005-10-27,nan,3.33,missing
2005-10-28,nan,2.0,missing
2005-10-29,nan,1.67,missing
2005-10-30,nan,2.0,missing
2005-10-31,nan,5.0,missing
2005-11-01,nan,3.33,missing
2005-11-02,nan,3.67,missing
2005-11-03,nan,4.67,missing
2005-11-04,nan,4.33,missing
2005-11-05,nan,4.0,missing
2005-11-06,nan,4.0,missing
2005-11-07,nan,3.0,missing
2005-11-08,nan,1.0,missing
2005-11-09,nan,2.33,missing
2005-11-10,nan,1.67,missing
2005-11-11,nan,2.67,missing
2005-11-12,nan,3.33,missing
2005-11-13,nan,4.0,missing
2005-11-14,nan,3.33,missing
2005-11-15,nan,1.67,missing
2005-11-16,nan,1.33,missing
2005-11-17,nan,2.33,missing
2005-11-18,nan,2.33,missing
2005-11-19,nan,4.0,missing
2005-11-20,nan,3.0,missing
2005-11-21,nan,2.33,missing
2005-11-22,nan,2.33,missing
2005-11-23,nan,2.67,missing
2005-11-24,nan,3.33,missing
2005-11-25,nan,3.67,missing
2005-11-26,nan,2.0,missing
2005-11-27,nan,1.33,missing
2005-11-28,nan,3.33,missing
2005-11-29,nan,4.67,missing
2005-11-30,nan,4.33,missing
2005-12-01,nan,4.67,missing
2005-12-02,nan,3.33,missing
2005-12-03,nan,4.0,missing
2005-12-04,nan,2.67,missing
2005-12-05,nan,1.33,missing
2005-12-06,nan,1.0,missing
2005-12-07,nan,0.33,missing
2005-12-08,nan,1.0,missing
2005-12-09,nan,3.67,missing
2005-12-10,nan,4.33,missing
2005-12-11,nan,4.67,missing
2005-12-12,nan,3.33,missing
2005-12-13,nan,2.33,missing
2005-12-14,nan,1.67,missing
2005-12-15,nan,1.0,missing
2005-12-16,nan,3.33,missing
2005-12-17,nan,1.67,missing
2005-12-18,nan,1.67,missing
2005-12-19,nan,3.67,missing
2005-12-20,nan,4.0,missing
2005-12-21,nan,3.0,missing
2005-12-22,nan,2.67,missing
2005-12-23,nan,0.33,missing
2005-12-24,nan,2.33,missing
2005-12-25,nan,2.67,missing
2005-12-26,nan,3.33,missing
2005-12-27,nan,5.33,missing
2005-12-28,nan,4.33,missing
2005-12-29,nan,3.33,missing
2005-12-30,nan,3.0,missing
2005-12-31,nan,3.33,missing
2006-01-01,nan,2.67,missing
2006-01-02,nan,2.67,missing
2006-01-03,nan,2.33,missing
2006-01-04,nan,1.0,missing
2006-01-05,nan,1.33,missing
2006-01-06,nan,3.0,missing
2006-01-07,nan,2.67,missing
2006-01-08,nan,1.67,missing
2006-01-09,nan,0.67,missing
2006-01-10,nan,1.0,missing
2006-01-11,nan,1.33,missing
2006-01-12,nan,1.67,missing
2006-01-13,nan,1.67,missing
2006-01-14,nan,1.67,missing
2006-01-15,nan,2.67,missing
2006-01-16,nan,3.33,missing
2006-01-17,nan,3.67,missing
2006-01-18,nan,4.0,missing
2006-01-19,nan,2.67,missing
2006-01-20,nan,3.0,missing
2006-01-21,nan,2.33,missing
2006-01-22,nan,2.67,missing
2006-01-23,nan,3.67,missing
2006-01-24,nan,3.0,missing
2006-01-25,nan,3.67,missing
2006-01-26,nan,5.33,missing
2006-01-27,nan,3.33,missing
2006-01-28,nan,2.33,missing
2006-01-29,nan,1.0,missing
2006-01-30,nan,1.0,missing
2006-01-31,nan,1.33,missing
2006-02-01,nan,2.33,missing
2006-02-02,nan,1.67,missing
2006-02-03,nan,3.0,missing
2006-02-04,nan,3.0,missing
2006-02-05,nan,1.67,missing
2006-02-06,nan,3.67,missing
2006-02-07,nan,2.0,missing
2006-02-08,nan,2.67,missing
2006-02-09,nan,1.33,missing
2006-02-10,nan,3.0,missing
2006-02-11,nan,2.67,missing
2006-02-12,nan,3.0,missing
2006-02-13,nan,1.67,missing
2006-02-14,nan,1.33,missing
2006-02-15,nan,3.67,missing
2006-02-16,nan,3.0,missing
2006-02-17,nan,2.67,missing
2006-02-18,nan,1.67,missing
2006-02-19,nan,2.33,missing
2006-02-20,nan,4.67,missing
2006-02-21,nan,4.0,missing
2006-02-22,nan,4.0,missing
2006-02-23,nan,2.0,missing
2006-02-24,nan,2.67,missing
2006-02-25,nan,2.0,missing
2006-02-26,nan,2.67,missing
2006-02-27,nan,1.67,missing
2006-02-28,nan,2.33,missing
2006-03-01,nan,3.0,missing
2006-03-02,nan,1.0,missing
2006-03-03,nan,1.33,missing
2006-03-04,nan,1.33,missing
2006-03-05,nan,0.67,missing
2006-03-06,nan,3.67,missing
2006-03-07,nan,4.33,missing
2006-03-08,nan,1.67,missing
2006-03-09,nan,2.67,missing
2006-03-10,nan,4.67,missing
2006-03-11,nan,3.67,missing
2006-03-12,nan,1.67,missing
2006-03-13,nan,1.0,missing
2006-03-14,nan,2.0,missing
2006-03-15,nan,3.0,missing
2006-03-16,nan,2.33,missing
2006-03-17,nan,1.67,missing
2006-03-18,nan,5.67,missing
2006-03-19,nan,6.33,missing
2006-03-20,nan,4.33,missing
2006-03-21,nan,4.0,missing
2006-03-22,nan,3.33,missing
2006-03-23,nan,2.0,missing
2006-03-24,nan,2.33,missing
2006-03-25,nan,2.67,missing
2006-03-26,nan,3.33,missing
2006-03-27,nan,3.33,missing
2006-03-28,nan,3.33,missing
2006-03-29,nan,2.33,missing
2006-03-30,nan,2.0,missing
2006-03-31,nan,2.0,missing
2006-04-01,nan,0.67,missing
2006-04-02,nan,1.0,missing
2006-04-03,nan,0.67,missing
2006-04-04,nan,3.33,missing
2006-04-05,nan,5.33,missing
2006-04-06,nan,3.67,missing
2006-04-07,nan,1.0,missing
2006-04-08,nan,1.67,missing
2006-04-09,nan,6.0,missing
2006-04-10,nan,4.0,missing
2006-04-11,nan,2.33,missing
2006-04-12,nan,0.33,missing
2006-04-13,nan,4.0,missing
2006-04-14,nan,7.0,missing
2006-04-15,nan,5.0,missing
2006-04-16,nan,3.67,missing
2006-04-17,nan,3.33,missing
2006-04-18,nan,4.0,missing
2006-04-19,nan,1.67,missing
2006-04-20,nan,3.0,missing
2006-04-21,nan,4.0,missing
2006-04-22,nan,4.67,missing
2006-04-23,nan,3.0,missing
2006-04-24,nan,2.67,missing
2006-04-25,nan,2.67,missing
2006-04-26,nan,1.67,missing
2006-04-27,nan,1.33,missing
2006-04-28,nan,3.67,missing
2006-04-29,nan,0.67,missing
2006-04-30,nan,0.0,missing
2006-05-01,nan,1.0,missing
2006-05-02,nan,1.67,missing
2006-05-03,nan,1.67,missing
2006-05-04,nan,4.67,missing
2006-05-05,nan,4.0,missing
2006-05-06,nan,5.0,missing
2006-05-07,nan,5.0,missing
2006-05-08,nan,2.67,missing
2006-05-09,nan,1.33,missing
2006-05-10,nan,2.67,missing
2006-05-11,nan,3.67,missing
2006-05-12,nan,4.33,missing
2006-05-13,nan,3.33,missing
2006-05-14,nan,3.0,missing
2006-05-15,nan,1.33,missing
2006-05-16,nan,0.67,missing
2006-05-17,nan,2.0,missing
2006-05-18,nan,4.33,missing
2006-05-19,nan,2.33,missing
2006-05-20,nan,1.67,missing
2006-05-21,nan,2.67,missing
2006-05-22,nan,3.67,missing
2006-05-23,nan,3.0,missing
2006-05-24,nan,1.67,missing
2006-05-25,nan,1.67,missing
2006-05-26,nan,1.33,missing
2006-05-27,nan,1.0,missing
2006-05-28,nan,2.0,missing
2006-05-29,nan,1.33,missing
2006-05-30,nan,3.67,missing
2006-05-31,nan,2.33,missing
2006-06-01,nan,3.0,missing
2006-06-02,nan,2.33,missing
2006-06-03,nan,1.67,missing
2006-06-04,nan,0.67,missing
2006-06-05,nan,1.0,missing
2006-06-06,nan,5.33,missing
2006-06-07,nan,4.67,missing
2006-06-08,nan,4.0,missing
2006-06-09,nan,3.33,missing
2006-06-10,nan,2.33,missing
2006-06-11,nan,2.0,missing
2006-06-12,nan,1.33,missing
2006-06-13,nan,1.0,missing
2006-06-14,nan,3.33,missing
2006-06-15,nan,4.33,missing
2006-06-16,nan,3.0,missing
2006-06-17,nan,3.33,missing
2006-06-18,nan,2.67,missing
2006-06-19,nan,2.0,missing
2006-06-20,nan,1.67,missing
2006-06-21,nan,0.67,missing
2006-06-22,nan,2.0,missing
2006-06-23,nan,1.0,missing
2006-06-24,nan,1.33,missing
2006-06-25,nan,2.0,missing
2006-06-26,nan,0.67,missing
2006-06-27,nan,2.0,missing
2006-06-28,nan,4.0,missing
2006-06-29,nan,3.0,missing
2006-06-30,nan,3.0,missing
2006-07-01,nan,2.0,missing
2006-07-02,nan,0.67,missing
2006-07-03,nan,1.0,missing
2006-07-04,nan,4.0,missing
2006-07-05,nan,5.0,missing
2006-07-06,nan,3.33,missing
2006-07-07,nan,2.33,missing
2006-07-08,nan,1.0,missing
2006-07-09,nan,3.33,missing
2006-07-10,nan,3.33,missing
2006-07-11,nan,2.67,missing
2006-07-12,nan,4.0,missing
2006-07-13,nan,2.33,missing
2006-07-14,nan,4.33,missing
2006-07-15,nan,2.0,missing
2006-07-16,nan,1.33,missing
2006-07-17,nan,1.0,missing
2006-07-18,-26.802734375,0.67,quiet
2006-07-19,-7.091796875,1.0,quiet
2006-07-20,-13.9609375,1.0,quiet
2006-07-21,-32.302734375,0.67,disturbance
2006-07-22,-27.5771484375,1.67,quiet
2006-07-23,nan,1.33,missing
2006-07-24,-25.283203125,2.33,quiet
2006-07-25,nan,2.67,missing
2006-07-26,-45.224609375,2.67,disturbance
2006-07-27,nan,3.67,missing
2006-07-28,-41.287109375,6.0,disturbance
2006-07-29,-35.5625,2.0,disturbance
2006-07-30,nan,1.67,missing
2006-07-31,-57.458984375,4.0,disturbance
2006-08-01,-49.68359375,3.33,disturbance
2006-08-02,nan,3.0,missing
2006-08-03,-47.583984375,2.67,disturbance
2006-08-04,nan,1.0,missing
2006-08-05,nan,1.33,missing
2006-08-06,nan,1.33,missing
2006-08-07,nan,5.67,missing
2006-08-08,nan,3.33,missing
2006-08-09,nan,3.33,missing
2006-08-10,nan,3.0,missing
2006-08-11,nan,2.0,missing
2006-08-12,nan,2.33,missing
2006-08-13,nan,0.67,missing
2006-08-14,nan,1.33,missing
2006-08-15,nan,1.33,missing
2006-08-16,nan,1.0,missing
2006-08-17,nan,2.0,missing
2006-08-18,-30.674479166666668,3.67,disturbance
2006-08-19,-49.5546875,6.0,disturbance
2006-08-20,nan,6.0,missing
2006-08-21,-19.541015625,4.33,disturbance
2006-08-22,nan,5.0,missing
2006-08-23,-37.345703125,2.67,disturbance
2006-08-24,nan,2.0,missing
2006-08-25,nan,1.0,missing
2006-08-26,nan,1.33,missing
2006-08-27,nan,4.67,missing
2006-08-28,nan,3.67,missing
2006-08-29,nan,2.67,missing
2006-08-30,nan,2.33,missing
2006-08-31,nan,2.67,missing
2006-09-01,nan,4.33,missing
2006-09-02,nan,2.67,missing
2006-09-03,nan,2.33,missing
2006-09-04,nan,5.67,missing
2006-09-05,nan,3.0,missing
2006-09-06,nan,2.33,missing
2006-09-07,nan,3.33,missing
2006-09-08,nan,1.33,missing
2006-09-09,nan,1.33,missing
2006-09-10,nan,1.67,missing
2006-09-11,nan,3.0,missing
2006-09-12,nan,2.0,missing
2006-09-13,nan,2.67,missing
2006-09-14,nan,2.33,missing
2006-09-15,nan,0.33,missing
2006-09-16,nan,1.67,missing
2006-09-17,nan,4.0,missing
2006-09-18,nan,4.67,missing
2006-09-19,nan,3.67,missing
2006-09-20,nan,2.0,missing
2006-09-21,nan,1.0,missing
2006-09-22,nan,1.0,missing
2006-09-23,nan,5.0,missing
2006-09-24,nan,5.0,missing
2006-09-25,nan,3.33,missing
2006-09-26,nan,2.67,missing
2006-09-27,nan,2.0,missing
2006-09-28,nan,1.33,missing
2006-09-29,nan,2.0,missing
2006-09-30,nan,4.0,missing
2006-10-01,nan,5.0,missing
2006-10-02,nan,2.33,missing
2006-10-03,nan,2.67,missing
2006-10-04,nan,2.33,missing
2006-10-05,nan,1.33,missing
2006-10-06,nan,1.33,missing
2006-10-07,nan,4.0,missing
2006-10-08,nan,2.67,missing
2006-10-09,nan,2.67,missing
2006-10-10,nan,1.0,missing
2006-10-11,nan,1.0,missing
2006-10-12,-12.12646484375,2.33,quiet
2006-10-13,-52.845052083333336,5.33,disturbance
2006-10-14,-24.814453125,4.33,disturbance
2006-10-15,-20.4501953125,3.33,quiet
2006-10-16,-14.685546875,2.33,quiet
